Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
N1,24/10/2021,13:30,Vitesse,Go Ahead Eagles,1,2,A,1.58,4.4,5.88,1.74,3.94,4.94,1.94,1.96,-1,-0.75,1.74,2.18,2.5
N1,24/10/2021,15:45,Ajax,PSV Eindhoven,5,0,H,1.45,5.04,6.84,1.43,5.3,6.89,2.04,1.87,-1.25,-1.5,1.37,3.26,2.5
N1,24/10/2021,19:00,Groningen,AZ Alkmaar,2,0,H,4.44,3.95,1.81,4.25,3.64,1.93,1.98,1.93,0.75,0.5,2.03,1.87,2.5
N1,30/10/2021,15:30,PSV Eindhoven,Twente,5,2,H,1.34,5.69,8.92,1.39,5.24,8.19,1.88,2.02,-1.5,-1.25,1.63,2.39,2.5
N1,30/10/2021,17:45,Heracles,Ajax,0,0,D,14.71,7.36,1.2,12.14,6.64,1.24,1.79,2.11,2,2,1.38,3.15,2.5
N1,30/10/2021,19:00,Heerenveen,Vitesse,1,2,A,2.71,3.64,2.6,2.7,3.62,2.62,1.98,1.93,0,0,1.68,2.28,2.5
N1,30/10/2021,20:00,AZ Alkmaar,Zwolle,3,2,H,1.26,6.22,12.01,1.25,6.35,12.79,1.98,1.91,-1.75,-1.75,1.56,2.53,2.5
N1,31/10/2021,11:15,Sparta Rotterdam,Feyenoord,0,1,A,6.35,4.73,1.51,5.7,4.76,1.55,2.01,1.89,1,1,1.63,2.39,2.5
N1,31/10/2021,13:30,Nijmegen,Groningen,3,0,H,2.63,3.35,2.87,2.72,3.22,2.87,1.9,2.01,0,0,2.21,1.72,2.5
N1,31/10/2021,15:45,Utrecht,Willem II,5,1,H,1.39,4.92,8.98,1.44,4.68,8.04,1.93,1.97,-1.25,-1.25,1.58,2.48,2.5
N1,31/10/2021,15:45,Waalwijk,Cambuur,0,1,A,2.59,3.74,2.68,2.51,3.66,2.81,1.85,2.07,0,0,1.7,2.25,2.5
N1,31/10/2021,19:00,Go Ahead Eagles,For Sittard,4,3,H,1.86,3.95,4.19,1.93,3.72,4.15,1.93,1.98,-0.5,-0.5,1.7,2.24,2.5
N1,05/11/2021,19:00,Twente,Heracles,1,0,H,2.25,3.5,3.36,2.18,3.43,3.59,1.88,2.04,-0.25,-0.25,2.06,1.84,2.5
N1,06/11/2021,17:45,Nijmegen,Heerenveen,1,1,D,2.33,3.47,3.22,2.27,3.52,3.3,1.96,1.94,-0.25,-0.25,1.81,2.07,2.5
N1,06/11/2021,19:00,Willem II,Sparta Rotterdam,0,3,A,2.19,3.61,3.4,2.62,3.35,2.88,1.86,2.05,-0.25,0,2.1,1.79,2.5
N1,06/11/2021,20:00,Zwolle,Cambuur,1,2,A,2.19,3.62,3.39,2.23,3.61,3.3,1.93,1.97,-0.25,-0.25,1.81,2.07,2.5
N1,07/11/2021,11:15,Groningen,Waalwijk,1,1,D,1.79,3.85,4.71,1.79,3.74,4.92,2.03,1.88,-0.75,-0.75,2,1.89,2.5
N1,07/11/2021,13:30,For Sittard,PSV Eindhoven,1,4,A,9.35,5.65,1.34,9.21,5.56,1.34,1.94,1.96,1.5,1.5,1.57,2.51,2.5
N1,07/11/2021,15:45,Feyenoord,AZ Alkmaar,1,0,H,1.93,3.94,3.87,1.88,4.02,4.03,1.88,2.03,-0.5,-0.5,1.65,2.34,2.5
N1,07/11/2021,15:45,Vitesse,Utrecht,2,1,H,3.08,3.77,2.29,2.8,3.6,2.54,2.05,1.86,0.25,0,1.78,2.1,2.5
N1,07/11/2021,19:00,Ajax,Go Ahead Eagles,0,0,D,1.07,14.41,38.18,1.07,15.44,39.13,1.88,1.99,-3.25,-3,1.18,5.19,2.5
N1,20/11/2021,15:30,PSV Eindhoven,Vitesse,2,0,H,1.44,4.93,7.37,1.52,4.73,6.37,1.81,2.1,-1.25,-1,1.63,2.38,2.5
N1,20/11/2021,17:45,Sparta Rotterdam,Twente,0,1,A,2.79,3.29,2.74,2.68,3.15,2.97,1.85,2.06,0,0,2.56,1.55,2.5
N1,20/11/2021,19:00,AZ Alkmaar,Nijmegen,1,1,D,1.4,4.91,8.9,1.4,4.89,8.66,1.9,2.01,-1.25,-1.25,1.61,2.43,2.5
N1,20/11/2021,20:00,Heracles,For Sittard,3,1,H,1.71,3.9,5.27,1.74,3.89,5.2,1.93,1.97,-0.75,-0.75,1.89,2,2.5
N1,21/11/2021,11:15,Go Ahead Eagles,Groningen,0,1,A,2.43,3.31,3.17,2.49,3.43,2.99,1.78,2.14,-0.25,0,1.95,1.93,2.5
N1,21/11/2021,13:30,Feyenoord,Zwolle,4,0,H,1.21,7.07,14.77,1.18,7.81,16.05,1.97,1.91,-2,-2,1.44,2.88,2.5
N1,21/11/2021,13:30,Heerenveen,Willem II,2,1,H,2.03,3.68,3.78,1.93,3.88,3.96,1.93,1.98,-0.5,-0.5,1.7,2.24,2.5
N1,21/11/2021,15:45,Waalwijk,Ajax,0,5,A,23.24,9.28,1.13,25.94,10.6,1.11,1.93,1.93,2.25,2.75,1.24,4.16,2.5
N1,21/11/2021,19:00,Cambuur,Utrecht,2,1,H,4.3,4,1.83,3.37,3.81,2.13,2.05,1.86,0.5,0.25,1.59,2.48,2.5
N1,26/11/2021,19:00,Nijmegen,Cambuur,2,3,A,2.41,3.35,3.18,2.56,3.41,2.92,1.83,2.09,-0.25,0,1.93,1.95,2.5
N1,27/11/2021,17:45,For Sittard,Groningen,1,4,A,3.16,3.43,2.39,2.66,3.43,2.78,1.91,2,0.25,0,2.03,1.87,2.5
N1,27/11/2021,19:00,Zwolle,Waalwijk,0,0,D,2.17,3.49,3.56,2.03,3.52,3.97,1.74,2.19,-0.25,-0.25,2.01,1.88,2.5
N1,27/11/2021,20:00,Willem II,Go Ahead Eagles,0,1,A,2.1,3.68,3.56,2.07,3.59,3.74,2.07,1.84,-0.25,-0.5,1.96,1.93,2.5
N1,28/11/2021,11:15,Sparta Rotterdam,Ajax,0,1,A,18.19,8.05,1.17,17.35,7.63,1.18,1.93,1.96,2.25,2,1.5,2.66,2.5
N1,28/11/2021,13:30,Twente,Feyenoord,0,0,D,4.57,3.79,1.83,4.46,3.8,1.85,1.83,2.08,0.75,0.75,1.83,2.06,2.5
N1,28/11/2021,13:30,Utrecht,Heracles,1,0,H,1.66,4.52,4.85,1.74,4.03,4.81,1.95,1.95,-1,-0.75,1.78,2.12,2.5
N1,28/11/2021,15:45,Heerenveen,PSV Eindhoven,1,1,D,5.96,4.6,1.55,6.71,5.2,1.44,1.99,1.92,1,1.25,1.49,2.72,2.5
N1,28/11/2021,19:00,Vitesse,AZ Alkmaar,0,0,D,3.17,3.68,2.27,2.97,3.41,2.52,1.77,2.15,0.25,0.25,1.95,1.93,2.5
N1,01/12/2021,19:00,Feyenoord,Heracles,2,1,H,1.33,5.57,9.86,1.29,5.99,10.94,1.85,2.07,-1.5,-1.5,1.56,2.56,2.5
